user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
858,-2.789692403468976,-0.3597765333917091,-1.4165568843372431,-3.1043045935343927,-1.3408556776896625,-2.777399200538629,6.720905601595341,0.9720218086434456,3.9753390245388047,-0.637250804574355,2.038669457095444,3.9619898214670757,-3.062115627552385,-1.7696831900388559,-2.7290345362431925,-5.40176068370827,4.72012246013007,-3.2145209517577897,-2.623517402926079,-3.0798487683847937
986,-4.322288000014477,4.52161785312085,1.6032304214983837,-0.9360593614831034,-3.3175339812181837,-15.015161123221406,9.279324980900176,4.11344487889135,-6.931852503809628,-4.0308993407306,-7.991520603754184,-7.937470763213853,0.12805054107428404,-1.9945884000425773,-0.1300496537790794,-8.582392461443236,5.287609953340789,-1.3116206015217742,-1.0165876743608768,-5.937225694229124
183,6.342404257895413,7.617241859341854,-1.5570203730802492,1.2743223625185163,4.855252442541073,9.782142921029518,5.432605073394852,2.0932826149574826,3.491231912325923,-7.829106659384582,-8.639939391455332,-4.958396246625844,-5.514446441168299,-4.875964694511633,-1.5784638942631886,11.329031758135812,9.42946270699132,-5.1209494637913835,-4.762511108297723,-4.644297046912397
502,-3.401476293594516,-0.4542453525918999,2.725258452745722,-10.85589388536236,-6.124132707288343,2.4563305338107355,-2.089130239793967,-4.973794429571884,-2.111899969836721,2.4148461550633535,-6.753823116396365,6.027732060897151,1.6484150063751326,-0.3769903376649182,2.3425695990077497,-1.508679845052442,0.3767290855809333,-2.599850665466536,-5.817410446653418,-0.6817199720674729
710,3.1114284711842766,5.471606807590977,11.548088199728792,6.113824143351513,-11.630025837443675,12.377597956032135,0.655005576270803,-9.735330779378094,-2.758627146265492,1.9144442701617947,4.101555474079789,-1.473653526250113,-4.822332949813019,0.5914859677822926,-3.970586816925622,1.830635533725033,6.140733840433508,6.510887660952032,-0.7327539470490323,10.513312819900277
692,-0.28922541823044323,0.23596026316248375,-9.784416514839618,3.3515796573923042,3.876236250488984,-10.164939820128282,-1.5384868402792362,-0.07128677430890651,12.009847317983155,13.968136840457827,3.5643865304056925,0.807733533066409,-3.1377866402345527,-4.048145815785428,-1.254698088412188,-0.9675315280428007,1.0875689752239515,-8.454073032407521,3.613112383033438,-4.32981402685094
604,6.547835147151989,-0.2653526612181074,2.4909835126232776,6.150612369606204,3.270009520363013,8.095998998674403,3.9181915002887635,12.21677156586152,2.1367734631903716,-3.330663706082291,1.8949351012954128,12.055635715896209,-3.1160784218359536,4.994129035156687,-6.333182860360406,-1.268063065466297,-2.0031136974758077,-3.1585793445941257,-6.121790301070476,9.654205370041662
653,-3.6949617219981903,-4.690041132177406,7.607043899860555,0.3109553328622632,-8.294546071372775,-3.098020382359925,5.574353544932196,3.7643218523881985,-1.662271222536943,-5.221336681923491,2.592778567181581,5.800755645237426,-2.9053009029633294,4.72418692206571,6.3503623927433495,-8.260481602308804,12.002638520942208,6.910290542149026,-1.4095999382445479,-2.5548674448119173
447,5.546500235823709,-3.5080255321423386,-2.0694783889691495,-5.352770076270622,-1.9196345192207995,11.487812818654449,2.096360385004473,-4.7396195750400185,-3.7235870783836216,5.188331822864032,-3.549499484414852,-7.099546996828236,2.8092074003172027,1.7314099181150397,5.874459711206452,-3.5363972594837407,-2.255154414455218,-1.7116820859247928,-5.645170646988053,-0.013828385572728585
884,-1.684840349199228,-11.111231379011919,-6.894751649040632,-1.5587875808292568,-0.5506123542016551,-3.10388881638042,1.0325888512847383,0.9228523461454294,5.3742775694177585,4.17246590162324,-0.8477545158883999,1.0494245253205017,10.938737306858993,0.9135653658645793,-7.183320199713627,6.69346127407333,7.299141818237383,0.5403499012796943,5.426689180589703,0.49987322432170944
82,-2.2870298556590107,2.3196998297423805,4.335295243514693,2.621464750611876,-5.349352994986247,3.750449389556084,-1.1257531830037983,0.21657584735310031,4.354034172079167,4.661257420396538,0.061895989577275934,-5.153582521832925,-2.9961756731086266,-0.7517840619702065,5.636782602299965,9.294952281931412,4.238010842810087,-13.32603434892571,-4.299103898185965,-3.7874425605071718
191,-5.463562509385335,3.946481548382754,-2.647370273362893,-3.926291623337621,-1.357752148295496,-8.423787256926879,2.2254486274982286,-1.1216730144542453,-2.7611311018443496,0.06835323818816441,-0.011597017663830256,11.047277549569039,-3.378060773470528,4.078162525957118,-2.026265722292696,-1.614305094917607,-5.6643175065949345,5.663613294042146,-3.116892454049032,3.4355376013691328
760,4.3491778232332985,0.32916203420330126,1.958588234713007,2.5516181448086406,-2.712778977290149,2.8448353938862327,-0.7142988612010144,-6.8713380163890685,1.7041247316383643,-0.6216885131494658,-1.4134421763377492,-0.6106650837326421,6.854487543555976,0.5779162837153459,-2.881440975172336,-1.654665822465685,5.140264344451959,-1.615847563238995,-0.1621431821352196,6.732114334671534
695,1.8151132918389397,-7.6531343123878495,10.456207179258044,-7.729770472339624,-3.327651391974147,1.266863421421094,4.591453217258066,-0.5699287167664682,0.302984512009429,-1.1084294133795645,-4.811334777336143,-7.228655889156821,6.7518776778379275,7.427716618117239,1.5887233748796157,-11.777190946747563,-8.03105495603825,3.221446747322757,-0.10679751946022975,1.5477899837487432
874,-1.7200162683174458,3.6879776906536628,0.6994365260839812,-10.313181064646717,-0.5714144278886231,-2.962042235640758,-1.3648808116164917,-3.4118531389530817,1.7014657414867909,-5.833161384243342,0.684045263220294,0.8667952534770536,-3.4878401498528087,0.0597174495731313,0.8006999530759451,-3.635010179056361,1.0171181816609147,-3.967237734696101,-3.8405554630322847,1.462540924477475
143,-2.6460004558995296,3.0538169689856933,-1.3068882815773604,7.163810204623462,-3.49240795657442,3.459733534735557,2.067311927443027,-7.82361396163917,-6.606867396736665,1.3643335685672744,-1.0021437695941322,0.7799244394548053,4.492625151479242,-3.915326383144624,-3.185633792122096,-2.179873478391172,-2.2064961361916966,7.605103294021224,11.407989895171076,4.43385955983552
180,-2.4125932977477804,3.4926384636471783,3.038631475040953,-4.111375737067468,5.651292881701842,2.1851980107830116,-1.8016468140209445,-2.993366834283239,-3.040959971972516,-1.7469701503178336,-2.334648413015474,-2.626306369205734,0.3563851574117435,2.1760024270513405,-3.690824879219983,2.208303738569804,1.0352502354604294,3.6263149806409607,-7.093855104641328,2.890051015829053
536,7.198434238607987,6.885271276869802,2.927035591799675,-8.35533686736653,2.839137103781213,4.104506421783305,-1.580383054874152,-0.8771318033381843,-4.1799874372441685,-0.16939079908412968,6.496445477520368,-0.5475157012161578,-1.2115442068045699,4.63081698178951,-2.0631373372138224,-6.640373340702955,-10.68117896783013,-5.07339770094813,-5.1449507351709505,0.3070440818741633
500,-6.291089172164159,-0.8015304254416158,-5.748183206095417,1.1505927528884543,1.9749530105926114,1.369016456990323,-1.6898463626904405,3.681881357101725,-2.4191576108160597,-1.8887018172614978,3.196014878341127,-1.7655091893477624,-2.886415712339435,8.42261810397214,-1.1356640947483072,1.1883632192253115,6.4267432372843984,2.664798921615721,1.0794629600783452,-1.865598566650981
523,-6.0244408921830095,0.2985751342811511,1.5106207027893381,6.368815227852972,-2.071729160201081,2.2062358300852924,-0.6198530556101698,2.045431144477453,0.5392544872020064,-0.6078361595517774,0.8623310961161836,1.6198462777828642,-0.9241427785000877,6.095187181538457,6.201224191347877,-2.27187472009442,-5.022010628544285,4.254327675857899,-3.6134253892930515,-6.7446863469613225
857,7.065817389132721,0.8324374473417928,-1.122113835085076,-6.271448351431518,-5.249443028219234,8.017429790604584,-4.838402287651643,5.5641530704416455,1.4899374709081163,4.669069958928301,8.747072387006027,2.0446271540974594,-5.525644823458403,3.040764670947998,1.039497641755124,-4.205627940610638,4.954475950991285,-1.6339980235480533,1.8539633002388465,-3.302049723552343
558,-0.9250072470630442,-4.378403489314098,10.310485292040745,-3.9222952651417646,0.6456242751793702,-3.6043974156954572,-2.264244457201924,-3.4275760826797335,3.6182222324262847,-10.613334877326462,-0.9771946081038361,-4.62378354316431,8.397449721929105,6.322329098852551,-0.17560531424291947,4.576609886434021,6.321984706400203,-0.34729891178046923,-6.8476269129032,11.434846304015442
650,2.408553548449756,5.650174660816228,-1.9783583862043366,-1.0508203703593229,4.418422687234655,-2.629990081830515,-2.035902409645142,-0.7136494776566291,-0.2589024478355155,-3.073570992086603,7.2195473761827715,1.28222798930177,-3.6020175964958985,-0.12903409083764306,1.7025833404112394,6.61969206530941,-5.872710984162265,3.345004267720264,1.3836768291968942,4.471119780669885
